dataset,model,seed,user_id,item_id,rating,prediction,user_gate,item_gate,review_scale,user_cos,item_cos,user_injection_ratio,item_injection_ratio,effective_user_review_weight,effective_item_review_weight
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1254,148,5.0,4.669923305511475,0.9931502342224121,0.993187427520752,0.10000000149011612,0.995527982711792,0.9965950846672058,1.696722149848938,1.4202440977096558,0.09931502491235733,0.0993187427520752
Amazon_Musical_Instruments_14,CFARG-gate-control,42,559,730,4.0,4.2113938331604,0.9931758642196655,0.9931696653366089,0.10000000149011612,0.9962607622146606,0.9960736632347107,2.195030927658081,1.5825649499893188,0.09931758791208267,0.09931696951389313
Amazon_Musical_Instruments_14,CFARG-gate-control,42,483,401,3.0,3.951019287109375,0.9925834536552429,0.9929519295692444,0.10000000149011612,0.9794984459877014,0.989770233631134,2.234966516494751,1.8026536703109741,0.09925834834575653,0.09929519146680832
Amazon_Musical_Instruments_14,CFARG-gate-control,42,217,295,5.0,4.381875991821289,0.9930974841117859,0.9932396411895752,0.10000000149011612,0.9939553141593933,0.9981376528739929,3.1053245067596436,1.1446442604064941,0.09930974990129471,0.09932396560907364
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1284,293,5.0,3.3847734928131104,0.9931831955909729,0.993133544921875,0.10000000149011612,0.9964802861213684,0.9950010776519775,2.0137100219726562,5.7338457107543945,0.09931831806898117,0.09931335598230362
Amazon_Musical_Instruments_14,CFARG-gate-control,42,246,154,5.0,5.157269477844238,0.9931619167327881,0.9932196140289307,0.10000000149011612,0.9958484768867493,0.9975467920303345,1.5997252464294434,1.140654444694519,0.09931619465351105,0.09932196140289307
Amazon_Musical_Instruments_14,CFARG-gate-control,42,590,44,5.0,5.039044380187988,0.9931483864784241,0.9931933879852295,0.10000000149011612,0.9954395890235901,0.9967679977416992,1.5601445436477661,1.1899783611297607,0.09931483864784241,0.09931933879852295
Amazon_Musical_Instruments_14,CFARG-gate-control,42,176,679,5.0,4.406774044036865,0.9931933879852295,0.9932236075401306,0.10000000149011612,0.9967737793922424,0.9976636171340942,2.2659947872161865,1.3477576971054077,0.09931933879852295,0.0993223637342453
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1043,335,5.0,4.577701091766357,0.9931155443191528,0.9932182431221008,0.10000000149011612,0.9944657683372498,0.9975085258483887,1.715537190437317,1.4877153635025024,0.09931155294179916,0.09932182729244232
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1226,687,4.0,3.444197654724121,0.9931423664093018,0.9932572841644287,0.10000000149011612,0.9952654242515564,0.9986603260040283,5.189218997955322,1.980401873588562,0.09931423515081406,0.09932573139667511
Amazon_Musical_Instruments_14,CFARG-gate-control,42,1343,87,5.0,4.213869094848633,0.9931522607803345,0.9932175278663635,0.10000000149011612,0.9955717921257019,0.9974822402000427,1.684592843055725,2.1382155418395996,0.09931522607803345,0.09932175278663635
